# golden-reach ledger — golden-only tier, one scoped run per golden test, measured at commit e857ec1b00e3 over 183 golden tests
rank	key	region	unreached_sites	unreached_regions	regions	witnesses	outside	sites	note
345	openapi-version-3.0.3	oas31-extensions	0	0	0	6-dot-authentiqio.appspot.com,agco-ats,airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audience-filter,audience-filter-strict,audiobookshelf,auth-schemes,aws-importexport,basic-auth,billie,billie-entry,bintable.com,blackadi-oauth2,bracketed-property-names,braintrust-dev,buildrelay,bungie.net,bunq.com,byautomata.io,chaingateway-io,client-class-name,color.pizza,cookie-parameters,cradl,daniweb-connect,descope-authzcache,digit-leading-property,discriminated-unions,dnd5eapi.co,enum-name-sanitization,enum-query-param,enum-receiver-collision,eos.local,eos.local-extra-fields-forbid,eozilla,error-responses,etsi.local-mec010-2_apppkgmgmt,exhaustive,fergus,flowdapt,folio-mod-authtoken,form-bodies,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,go-kratos-casbin-admin,googleapis-servicebroker,groupe-psa,helios-verifiable-api,http-toolkit,hubspot-events,inline-array-request,inline-request-response,integer-enums,k8s-container-service-provider,khoainats,kytos-sdntrace-cp,loris-dataquery,maif.local-otoroshi,med-anvisa-price,microcks.local,mindee-ocr,missing-operation-id,ndw-accessibility-map,nested-core-imports,netbox.dev,nexmo-messages,nextgen,nimisampo,oauth-client-credentials,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openfigi.com,openintegrationhub-secret-service,openlinksw-osdb,operation-id-non-identifier,outreach,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,prometheus-x-edge-computing,pydantic-extra-fields,query-parameters-openapi,raybot,recursive-types,redhat.com-catalog_inventory,reverb.com,sac-backend,schema-constraints,sftpgo,short-io,sigstore-rekor,skool,skool-entry,slurmdb-rest,spendesk,squareup.com,sse-streaming,strapi-rest-api,svix-webhooks,swagger-petstore,tag-based-grouping,tally,thrivecart,timelyapp,timelyapp-entry,torrentarr,traccar.org,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,vtex-pricing,withsecure-gdpr-subject-rights,writeonly-fields,xero.com-xero-payroll-au,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,calorieninjas.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,esgenterprise.com,etherpad.local,github.com,gov.bc.ca-news,groundhog-day.com	none	a 3.0 document takes crozier's default path: every version-conditional arm in `src/` is a 3.1 arm, and `src/openapi.rs::load`'s non-3 arm is a rejection
346	openapi-version-3.0.4	oas31-extensions	0	0	0	6-dot-authentiqio.appspot.com,agco-ats,airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audience-filter,audience-filter-strict,audiobookshelf,auth-schemes,aws-importexport,basic-auth,billie,billie-entry,bintable.com,blackadi-oauth2,bracketed-property-names,braintrust-dev,buildrelay,bungie.net,bunq.com,byautomata.io,chaingateway-io,client-class-name,color.pizza,cookie-parameters,cradl,daniweb-connect,descope-authzcache,digit-leading-property,discriminated-unions,dnd5eapi.co,enum-name-sanitization,enum-query-param,enum-receiver-collision,eos.local,eos.local-extra-fields-forbid,eozilla,error-responses,etsi.local-mec010-2_apppkgmgmt,exhaustive,fergus,flowdapt,folio-mod-authtoken,form-bodies,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,go-kratos-casbin-admin,googleapis-servicebroker,groupe-psa,helios-verifiable-api,http-toolkit,hubspot-events,inline-array-request,inline-request-response,integer-enums,k8s-container-service-provider,khoainats,kytos-sdntrace-cp,loris-dataquery,maif.local-otoroshi,med-anvisa-price,microcks.local,mindee-ocr,missing-operation-id,ndw-accessibility-map,nested-core-imports,netbox.dev,nexmo-messages,nextgen,nimisampo,oauth-client-credentials,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openfigi.com,openintegrationhub-secret-service,openlinksw-osdb,operation-id-non-identifier,outreach,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,prometheus-x-edge-computing,pydantic-extra-fields,query-parameters-openapi,raybot,recursive-types,redhat.com-catalog_inventory,reverb.com,sac-backend,schema-constraints,sftpgo,short-io,sigstore-rekor,skool,skool-entry,slurmdb-rest,spendesk,squareup.com,sse-streaming,strapi-rest-api,svix-webhooks,swagger-petstore,tag-based-grouping,tally,thrivecart,timelyapp,timelyapp-entry,torrentarr,traccar.org,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,vtex-pricing,withsecure-gdpr-subject-rights,writeonly-fields,xero.com-xero-payroll-au,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,calorieninjas.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,esgenterprise.com,etherpad.local,github.com,gov.bc.ca-news,groundhog-day.com	none	a 3.0 document takes crozier's default path: every version-conditional arm in `src/` is a 3.1 arm, and `src/openapi.rs::load`'s non-3 arm is a rejection
347	openapi-version-3.1.0	oas31-extensions	0	0	31	adyen-capital,adyen-managed-risk-notification,adyen-report-notification,auto-agent-protocol,crozier-sdk-extensions,cyberark-conjur-api,cyclonedx-transparency-exchange,deepsearch-ds-v2,discord-com,discourse.local,electric-sql,exa-gate,frankfurter,helixdb-http-api,komga,letta,listennotes,livepeer-ai-runner,malformed-property-schema,marimo,mosip-esignet,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,osparc-simcore-webserver,redocly.com-museum,servers-webhooks,steaminputdb,tamoss,tlon-notes,truefoundry-trueforge,truefoundry-trueforge-5adde28,volview-backend-contract,webflow-v2,worldcoin-signup-sequencer,ziptax-node	-	src/ir.rs::build_endpoint[if doc\.openapi\.starts_with\("3\.1"\) \{]=1/1 ; src/emit.rs::raw_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10 ; src/emit.rs::client_stream_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10 ; src/emit.rs::client_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10	`src/openapi.rs::load`'s non-3 arm rejects a document; a 3.1 document never takes it
348	openapi-version-3.1.1	oas31-extensions	0	0	31	adyen-capital,adyen-managed-risk-notification,adyen-report-notification,auto-agent-protocol,crozier-sdk-extensions,cyberark-conjur-api,cyclonedx-transparency-exchange,deepsearch-ds-v2,discord-com,discourse.local,electric-sql,exa-gate,frankfurter,helixdb-http-api,komga,letta,listennotes,livepeer-ai-runner,malformed-property-schema,marimo,mosip-esignet,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,osparc-simcore-webserver,redocly.com-museum,servers-webhooks,steaminputdb,tamoss,tlon-notes,truefoundry-trueforge,truefoundry-trueforge-5adde28,volview-backend-contract,webflow-v2,worldcoin-signup-sequencer,ziptax-node	-	src/ir.rs::build_endpoint[if doc\.openapi\.starts_with\("3\.1"\) \{]=1/1 ; src/emit.rs::raw_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10 ; src/emit.rs::client_stream_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10 ; src/emit.rs::client_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10	`src/openapi.rs::load`'s non-3 arm rejects a document; a 3.1 document never takes it
349	openapi-version-3.1.2	oas31-extensions	0	0	31	adyen-capital,adyen-managed-risk-notification,adyen-report-notification,auto-agent-protocol,crozier-sdk-extensions,cyberark-conjur-api,cyclonedx-transparency-exchange,deepsearch-ds-v2,discord-com,discourse.local,electric-sql,exa-gate,frankfurter,helixdb-http-api,komga,letta,listennotes,livepeer-ai-runner,malformed-property-schema,marimo,mosip-esignet,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,osparc-simcore-webserver,redocly.com-museum,servers-webhooks,steaminputdb,tamoss,tlon-notes,truefoundry-trueforge,truefoundry-trueforge-5adde28,volview-backend-contract,webflow-v2,worldcoin-signup-sequencer,ziptax-node	-	src/ir.rs::build_endpoint[if doc\.openapi\.starts_with\("3\.1"\) \{]=1/1 ; src/emit.rs::raw_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10 ; src/emit.rs::client_stream_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10 ; src/emit.rs::client_docstring[if ep\.module\.is_empty\(\) && ep\.openapi_31 \{]=10/10	`src/openapi.rs::load`'s non-3 arm rejects a document; a 3.1 document never takes it
350	openapi-version-field	oas31-extensions	0	0	0	6-dot-authentiqio.appspot.com,adyen-capital,adyen-managed-risk-notification,adyen-report-notification,agco-ats,airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audience-filter,audience-filter-strict,audiobookshelf,auth-schemes,auto-agent-protocol,aws-importexport,basic-auth,billie,billie-entry,bintable.com,blackadi-oauth2,bracketed-property-names,braintrust-dev,buildrelay,bungie.net,bunq.com,byautomata.io,chaingateway-io,client-class-name,color.pizza,cookie-parameters,cradl,crozier-sdk-extensions,cyberark-conjur-api,cyclonedx-transparency-exchange,daniweb-connect,deepsearch-ds-v2,descope-authzcache,digit-leading-property,discord-com,discourse.local,discriminated-unions,dnd5eapi.co,electric-sql,enum-name-sanitization,enum-query-param,enum-receiver-collision,eos.local,eos.local-extra-fields-forbid,eozilla,error-responses,etsi.local-mec010-2_apppkgmgmt,exa-gate,exhaustive,fergus,flowdapt,folio-mod-authtoken,form-bodies,frankfurter,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,go-kratos-casbin-admin,googleapis-servicebroker,groupe-psa,helios-verifiable-api,helixdb-http-api,http-toolkit,hubspot-events,inline-array-request,inline-request-response,integer-enums,k8s-container-service-provider,khoainats,komga,kytos-sdntrace-cp,letta,listennotes,livepeer-ai-runner,loris-dataquery,maif.local-otoroshi,malformed-property-schema,marimo,med-anvisa-price,microcks.local,mindee-ocr,missing-operation-id,mosip-esignet,ndw-accessibility-map,nested-core-imports,netbox.dev,nexmo-messages,nextgen,nimisampo,oauth-client-credentials,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,openlinksw-osdb,operation-id-non-identifier,osparc-simcore-webserver,outreach,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,prometheus-x-edge-computing,pydantic-extra-fields,query-parameters-openapi,raybot,recursive-types,redhat.com-catalog_inventory,redocly.com-museum,reverb.com,sac-backend,schema-constraints,servers-webhooks,sftpgo,short-io,sigstore-rekor,skool,skool-entry,slurmdb-rest,spendesk,squareup.com,sse-streaming,steaminputdb,strapi-rest-api,svix-webhooks,swagger-petstore,tag-based-grouping,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,torrentarr,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,volview-backend-contract,vtex-pricing,webflow-v2,withsecure-gdpr-subject-rights,worldcoin-signup-sequencer,writeonly-fields,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,calorieninjas.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,esgenterprise.com,etherpad.local,github.com,gov.bc.ca-news,groundhog-day.com	none	`src/openapi.rs::load`'s empty-version and non-3 arms reject a document; one declaring a 3.x `openapi` never takes them
351	operation-callbacks	document-paths	0	0	0	eozilla,etsi.local-mec010-2_apppkgmgmt,free5gc-namf-communication,free5gc-pdu-session,nexmo-messages,servers-webhooks	-	none	-
352	operation-deprecated	document-paths	0	0	0	agco-ats,audiobookshelf,bungie.net,byautomata.io,chaingateway-io,groupe-psa,komga,letta,maif.local-otoroshi,mosip-esignet,nextgen,paloalto-cspm-reports,sftpgo,vtex-pricing,zulip,zulip-jentic,zulip-jentic-entry	atlassian.com-jira,github.com	none	-
353	operation-description	document-paths	0	0	62	6-dot-authentiqio.appspot.com,adyen-capital,adyen-managed-risk-notification,adyen-report-notification,agco-ats,airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audiobookshelf,auto-agent-protocol,aws-importexport,billie,billie-entry,bintable.com,blackadi-oauth2,braintrust-dev,buildrelay,bungie.net,bunq.com,chaingateway-io,cyclonedx-transparency-exchange,daniweb-connect,deepsearch-ds-v2,discourse.local,dnd5eapi.co,electric-sql,eos.local,eos.local-extra-fields-forbid,eozilla,etsi.local-mec010-2_apppkgmgmt,exhaustive,fergus,folio-mod-authtoken,frankfurter,gambitcomm.local-mimic,googleapis-servicebroker,groupe-psa,helios-verifiable-api,helixdb-http-api,http-toolkit,k8s-container-service-provider,khoainats,komga,kytos-sdntrace-cp,letta,listennotes,livepeer-ai-runner,loris-dataquery,maif.local-otoroshi,microcks.local,mindee-ocr,mosip-esignet,netbox.dev,nexmo-messages,nextgen,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,openlinksw-osdb,osparc-simcore-webserver,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,prometheus-x-edge-computing,raybot,redhat.com-catalog_inventory,redocly.com-museum,reverb.com,sac-backend,sftpgo,short-io,sigstore-rekor,skool,skool-entry,slurmdb-rest,spendesk,squareup.com,steaminputdb,strapi-rest-api,svix-webhooks,swagger-petstore,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,torrentarr,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,volview-backend-contract,vtex-pricing,webflow-v2,withsecure-gdpr-subject-rights,worldcoin-signup-sequencer,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,calorieninjas.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,etherpad.local,github.com,groundhog-day.com	src/ir.rs::operation_doc=53/53 ; src/emit.rs::raw_docstring[if let Some\(summary\) = &ep.docstring \{]=9/9	-
354	operation-external-docs	document-paths	0	0	0	-	calorieninjas.com,github.com	none	-
355	operation-overrides-path-item-parameter	parameters	0	0	44	amazonaws.com-cloudformation,amazonaws.com-cloudfront,apache.org,apache.org-airflow,apicurio.local-registry,audiobookshelf,aws-importexport,color.pizza,discord-com,etsi.local-mec010-2_apppkgmgmt,exa-gate,folio-mod-authtoken,googleapis-servicebroker,loris-dataquery,microcks.local,mosip-esignet,netbox.dev,openbanking-brasil-directory,sftpgo,strapi-rest-api,tamoss,xero.com-xero-payroll-au	asana.com,canada-holidays.ca,conjur.local,groundhog-day.com	src/openapi.rs::normalize_parameters=44/44	-
356	operation-servers	document-paths	0	0	0	apideck.com-file-storage,helixdb-http-api,mosip-esignet,openintegrationhub-secret-service,sftpgo,vtex-pricing,webflow-v2	box.com,github.com	none	-
357	operation-summary	document-paths	0	0	14	adyen-capital,adyen-managed-risk-notification,adyen-report-notification,agco-ats,airbyte.local-config,alma-france,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audiobookshelf,auto-agent-protocol,billie,billie-entry,bintable.com,blackadi-oauth2,braintrust-dev,buildrelay,bunq.com,byautomata.io,chaingateway-io,color.pizza,crozier-sdk-extensions,deepsearch-ds-v2,discourse.local,dnd5eapi.co,electric-sql,eos.local,eos.local-extra-fields-forbid,eozilla,etsi.local-mec010-2_apppkgmgmt,exhaustive,flowdapt,frankfurter,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,groupe-psa,helios-verifiable-api,helixdb-http-api,k8s-container-service-provider,komga,kytos-sdntrace-cp,letta,listennotes,livepeer-ai-runner,loris-dataquery,maif.local-otoroshi,marimo,med-anvisa-price,microcks.local,mindee-ocr,missing-operation-id,mosip-esignet,ndw-accessibility-map,nexmo-messages,nextgen,nimisampo,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openintegrationhub-secret-service,openlinksw-osdb,osparc-simcore-webserver,outreach,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,prometheus-x-edge-computing,raybot,redhat.com-catalog_inventory,redocly.com-museum,reverb.com,sac-backend,sftpgo,short-io,sigstore-rekor,skool,skool-entry,slurmdb-rest,spendesk,squareup.com,steaminputdb,strapi-rest-api,svix-webhooks,swagger-petstore,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,torrentarr,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,volview-backend-contract,vtex-pricing,webflow-v2,withsecure-gdpr-subject-rights,worldcoin-signup-sequencer,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,asana.com,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,calorieninjas.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,esgenterprise.com,etherpad.local,github.com,gov.bc.ca-news,groundhog-day.com	src/ir.rs::endpoint_method_name[\} else if id.is_empty\(\) \{]=9/9 ; src/naming.rs::summary_identifier=5/5	-
